vote_id,constituency_id,candidate_id,votes_received
59868,72,1879,45300
59869,250,878,8166
59870,112,2348,24417
59871,109,1483,40616
59872,379,484,17903
59873,447,162,25426
59874,473,1607,31651
59875,162,946,3827
59876,302,1501,36594
59877,460,2926,38155
59878,296,1071,19461
59879,450,1903,34902
59880,415,152,23968
59881,216,403,17495
59882,116,1589,17907
59883,260,716,23562
59884,277,428,19788
59885,527,351,13904
59886,115,2578,28128
59887,508,2673,46780
59888,345,586,1523
59889,69,534,2414
59890,464,714,31254
59891,407,704,40869
59892,24,933,11829
59893,314,2608,47486
59894,316,1493,39946
59895,156,452,2530
59896,155,790,20887
59897,518,85,47721
59898,78,391,48039
59899,332,1811,37618
59900,189,969,22216
59901,113,1133,12735
59902,33,1085,33032
59903,497,1059,27812
59904,404,201,40219
59905,441,1620,36703
59906,153,1458,23132
59907,477,1235,5690
59908,333,1696,5678
59909,256,415,24294
59910,529,2189,32630
59911,487,744,47375
59912,36,2991,13526
59913,495,1793,5137
59914,253,541,35098
59915,375,2414,38118
59916,267,1107,2635
59917,64,306,41454
59918,482,1058,19982
59919,279,1375,11909
59920,174,2199,36355
59921,515,2744,31349
59922,21,1564,27575
59923,66,2187,12200
59924,516,2185,3106
59925,3,2719,41754
59926,301,75,27051
59927,221,94,5854
59928,159,2997,12029
59929,426,2285,33505
59930,522,2509,49417
59931,204,307,853
59932,447,1959,13479
59933,412,842,38262
59934,355,1770,20418
59935,236,1131,9744
59936,44,2,11762
59937,398,466,38655
59938,387,2446,10831
59939,65,2951,43233
59940,514,211,45367
59941,347,1516,40684
59942,455,1151,27580
59943,303,2873,49985
59944,511,1205,29643
59945,167,1217,26593
59946,217,954,42544
59947,512,1785,645
59948,371,1133,48130
59949,55,850,30037
59950,373,1158,39574
59951,139,1117,3990
59952,123,1131,29378
59953,252,1846,29803
59954,284,2619,46674
59955,334,757,49931
59956,391,1940,31791
59957,26,1478,28349
59958,75,485,43247
59959,339,1088,2809
59960,240,872,33685
59961,40,2791,4075
59962,389,2951,41664
59963,165,2672,8192
59964,221,1384,8642
59965,278,485,23190
59966,268,1326,1657
59967,375,2425,12217
59968,522,2534,49847
59969,229,1027,15539
59970,258,1893,9271
59971,209,543,8515
59972,73,2934,8619
59973,209,2208,40361
59974,273,1804,9716
59975,428,1147,6260
59976,314,2257,49382
59977,480,2658,41239
59978,377,2536,11134
59979,120,2976,48768
59980,158,2925,46350
59981,411,246,19169
59982,420,543,3029
59983,214,2642,45849
59984,145,2703,27887
59985,291,1226,5673
59986,75,1808,33167
59987,472,682,36099
59988,466,1002,20265
59989,266,1717,31033
59990,411,128,20932
59991,283,385,41736
59992,76,602,1159
59993,73,971,15846
59994,535,2907,17720
59995,511,417,1205
59996,244,1619,14150
59997,484,2951,17629
59998,315,1236,38801
59999,199,198,33160
60000,55,1358,10786
60001,539,1195,6401
60002,16,921,19717
60003,518,2570,37908
60004,504,2894,45732
60005,229,2020,6685
60006,420,2564,46712
60007,455,2333,28754
60008,95,752,29289
60009,119,111,24576
60010,304,2854,30330
60011,540,2592,41358
60012,250,2687,21521
60013,490,2104,26747
60014,406,1195,7191
60015,476,2389,12896
60016,240,2206,3042
60017,540,1439,20380
60018,149,247,30663
60019,119,833,24594
60020,333,1081,45015
60021,152,2869,29358
60022,217,1909,5760
60023,147,1213,8728
60024,487,189,17409
60025,277,227,35847
60026,401,1628,28910
60027,246,1496,49519
60028,530,1014,22375
60029,347,205,49690
60030,321,2402,31538
60031,404,2910,38307
60032,237,608,42013
60033,154,917,34567
60034,237,1126,19761
60035,250,1878,6240
60036,301,491,42018
60037,454,936,42992
60038,397,1877,2873
60039,312,2710,3135
60040,302,1282,14259
60041,41,359,3994
60042,302,2949,7261
60043,170,1009,4788
60044,285,421,36783
60045,185,2662,19469
60046,110,2513,33099
60047,374,489,39232
60048,339,181,27589
60049,203,651,30363
60050,527,2901,45842
60051,116,2528,24887
60052,78,2573,33816
60053,314,2362,5180
60054,39,497,37498
60055,282,2822,45984
60056,138,456,9663
60057,219,463,34993
60058,474,2888,12706
60059,159,476,9213
60060,334,1714,20994
60061,510,31,41378
60062,117,2067,7913
60063,61,2547,34011
60064,27,141,22061
60065,325,1850,16026
60066,170,1261,14683
60067,200,74,13529
60068,484,24,45682
60069,520,922,21515
60070,536,1898,36890
60071,416,1884,16223
60072,499,2982,33114
60073,325,1830,38428
60074,311,1197,10528
60075,441,629,2922
60076,420,2137,43439
60077,449,2915,20332
60078,136,2098,21570
60079,170,1604,40284
60080,235,1545,29985
60081,264,2099,19415
60082,191,793,34151
60083,518,1400,30039
60084,123,351,41847
60085,75,1291,30041
60086,73,1846,7196
60087,110,2119,48583
60088,18,795,12705
60089,298,2320,22457
60090,268,1051,42166
60091,395,2181,28698
60092,87,598,12768
60093,258,2613,46067
60094,283,1072,17789
60095,2,386,18737
60096,372,2764,31743
60097,328,274,4519
60098,452,2171,45811
60099,441,267,23350
60100,236,132,2217
60101,407,1183,12453
60102,206,2997,13133
60103,454,2793,34566
60104,357,835,18700
60105,83,1007,32938
60106,351,1043,12957
60107,327,839,6396
60108,218,450,4074
60109,337,1318,10602
60110,389,571,8814
60111,163,1149,24503
60112,341,340,11621
60113,180,366,21257
60114,490,46,38485
60115,499,563,41328
60116,127,2273,49576
60117,152,467,6336
60118,84,410,42700
60119,326,2369,15820
60120,97,1002,1879
60121,480,1,36163
60122,448,1611,21691
60123,147,2856,37012
60124,38,773,5771
60125,406,1306,49408
60126,67,348,43737
60127,454,1476,10098
60128,372,2515,16018
60129,503,2904,40546
60130,98,1845,24196
60131,61,734,17928
60132,110,2173,29963
60133,365,1244,22931
60134,272,533,45040
60135,91,1297,16503
60136,493,1269,40717
60137,325,2644,5646
60138,264,461,8019
60139,119,129,21087
60140,35,1067,43619
60141,269,1328,12119
60142,216,1303,48920
60143,310,346,18731
60144,305,695,44211
60145,434,2189,35353
60146,150,2666,30937
60147,187,2775,5182
60148,536,1086,24839
60149,295,702,48167
60150,381,1621,40375
60151,93,2254,15204
60152,364,1317,7316
60153,523,930,32091
60154,83,1754,5128
60155,282,1554,15027
60156,113,879,5258
60157,401,436,43217
60158,133,1099,6517
60159,327,2466,15656
60160,461,2440,12846
60161,387,1962,6322
60162,68,16,31748
60163,356,836,14847
60164,142,786,40649
60165,509,1494,15046
60166,93,2137,3254
60167,119,40,32530
60168,520,2463,4207
60169,113,2456,8996
60170,384,2128,4671
60171,144,2861,21785
60172,195,384,48824
60173,59,1222,7651
60174,207,1037,28794
60175,502,1968,26126
60176,486,1691,37092
60177,7,1044,49079
60178,449,423,16472
60179,145,1503,33469
60180,527,942,4970
60181,271,1081,30264
60182,255,303,11683
60183,266,1864,41264
60184,75,1293,32396
60185,32,2034,30091
60186,263,135,44788
60187,354,1589,20886
60188,486,2296,25603
60189,92,2959,49633
60190,212,815,43696
60191,45,1765,16351
60192,22,1414,31052
60193,96,2746,11751
60194,541,1083,27422
60195,395,783,28011
60196,302,2292,28895
60197,397,709,6301
60198,245,820,28587
60199,464,720,22563
60200,452,1125,42969
60201,307,1119,16361
60202,318,523,39342
60203,435,522,16398
60204,204,107,24827
60205,3,37,12167
60206,134,2055,44699
60207,399,2558,48091
60208,262,2380,9050
60209,344,1818,757
60210,432,2273,45064
60211,528,2381,19065
60212,471,476,42956
60213,115,727,22923
60214,78,1864,24749
60215,309,274,46628
60216,488,2365,38622
60217,355,2181,15088
60218,434,681,20369
60219,303,1290,396
60220,95,374,12351
60221,20,559,285
60222,373,260,5442
60223,357,1154,13368
60224,513,178,11408
60225,364,543,21883
60226,200,2285,940
60227,167,127,38000
60228,78,1570,22506
60229,410,2278,10872
60230,308,115,49314
60231,71,255,30744
60232,318,98,19220
60233,16,292,37592
60234,159,244,6464
60235,286,2028,27094
60236,440,1267,8847
60237,283,1902,44127
60238,538,2065,15653
60239,36,1778,16157
60240,180,2534,25051
60241,200,181,48284
60242,127,1593,16629
60243,230,2455,36974
60244,34,1542,49643
60245,259,770,8868
60246,360,2132,47769
60247,327,2574,39993
60248,247,2242,32768
60249,13,965,6347
60250,131,982,29472
60251,264,1740,13767
60252,152,1736,13797
60253,357,2463,2921
60254,516,421,11466
60255,136,2710,2293
60256,491,1944,45163
60257,410,1942,24147
60258,207,564,37052
60259,152,2515,369
60260,105,737,35495
60261,530,1852,48953
60262,79,316,30123
60263,318,1614,32224
60264,472,1562,38459
60265,46,2790,40431
60266,191,2839,33643
60267,21,1026,5065
60268,516,499,19428
60269,199,601,35540
60270,441,2485,2718
60271,154,562,44851
60272,58,2893,9232
60273,179,32,28288
60274,436,1233,1347
60275,350,918,36824
60276,31,2536,5148
60277,400,2318,11971
60278,245,1659,13615
60279,111,1310,337
60280,230,2015,47921
60281,128,658,17247
60282,204,1032,15986
60283,323,1421,32953
60284,505,2547,37799
60285,457,856,16788
60286,5,362,41170
60287,16,1680,23201
60288,346,2740,6000
60289,321,1770,29023
60290,1,83,19865
60291,182,1727,12264
60292,497,2169,28481
60293,511,2527,25083
60294,26,297,48643
60295,315,2537,29150
60296,532,2927,40876
60297,324,431,28806
60298,333,724,39557
60299,143,96,35880
60300,468,107,28116
60301,55,2542,10866
60302,432,2417,37402
60303,382,2127,6654
60304,22,2263,45291
60305,65,1011,49613
60306,363,1700,13879
60307,357,1549,36012
60308,81,2344,30230
60309,471,2135,42825
60310,325,167,24405
60311,94,318,25117
60312,334,2559,48254
60313,10,1418,23652
60314,52,192,25676
60315,135,1217,34946
60316,278,1463,27695
60317,167,1089,36984
60318,89,1041,42676
60319,180,2732,35804
60320,465,2929,48629
60321,264,572,49024
60322,219,679,40686
60323,227,78,18626
60324,168,2372,9508
60325,67,1539,30056
60326,537,2163,29200
60327,541,2239,14053
60328,50,302,26452
60329,245,166,48530
60330,214,990,46207
60331,316,1771,21076
60332,8,1017,44615
60333,183,395,5318
60334,457,2802,45532
60335,261,2291,41404
60336,368,2647,17520
60337,14,1993,40742
60338,490,859,3612
60339,360,1904,47673
60340,203,994,13710
60341,395,1606,41545
60342,96,285,9062
60343,498,2191,47704
60344,286,2668,2812
60345,33,477,14854
60346,315,1603,1439
60347,92,1025,4425
60348,451,1315,29800
60349,437,2538,30729
60350,14,2760,32697
60351,133,2475,32565
60352,62,867,44744
60353,472,1061,14709
60354,210,2572,42533
60355,379,1949,4463
60356,120,765,7377
60357,426,2362,8756
60358,91,1763,19539
60359,409,2003,44861
60360,305,2575,10869
60361,126,510,36594
60362,393,352,6194
60363,231,2967,40421
60364,294,576,23177
60365,206,331,39734
60366,434,1262,25032
60367,86,2363,16637
60368,286,1287,44221
60369,169,275,2833
60370,15,1373,39568
60371,537,1528,27361
60372,421,1296,37524
60373,475,535,13926
60374,159,2716,11581
60375,128,2619,32465
60376,181,1631,47191
60377,255,1500,15917
60378,45,2756,9742
60379,108,605,5532
60380,312,1992,21317
60381,55,1839,21121
60382,308,2818,27038
60383,296,374,38034
60384,325,1437,29731
60385,390,1287,44522
60386,460,28,28748
60387,252,2758,13929
60388,457,195,20584
60389,502,2086,3530
60390,236,1050,135
60391,286,1718,25524
60392,442,2325,40767
60393,156,525,37470
60394,423,420,796
60395,504,1067,41539
60396,522,167,28530
60397,466,2702,33738
60398,24,523,11594
60399,460,1404,16479
60400,5,1428,16690
60401,457,2784,47526
60402,423,2703,20374
60403,297,2307,35834
60404,428,987,37451
60405,392,142,36516
60406,111,841,21518
60407,463,2050,44006
60408,144,924,18742
60409,466,989,38638
60410,33,1487,48817
60411,518,2264,32015
60412,417,1962,37525
60413,374,874,25829
60414,84,1808,43104
60415,138,1713,36893
60416,217,2002,27438
60417,214,2187,6867
60418,282,2530,23239
60419,138,1967,8810
60420,400,1680,1178
60421,273,1770,176
60422,355,2037,36713
60423,213,2369,26447
60424,327,2897,19681
60425,121,716,35254
60426,501,2995,42201
60427,529,1134,42809
60428,366,2639,30003
60429,32,158,28400
60430,112,2350,19093
60431,292,174,10311
60432,342,1237,13762
60433,76,2061,23333
60434,531,379,21780
60435,5,2757,37509
60436,241,905,3543
60437,532,2310,19257
60438,8,1943,23969
60439,451,1130,36702
60440,192,580,17211
60441,283,274,40040
60442,445,2456,25159
60443,527,2962,39495
60444,209,2786,12322
60445,235,1874,23994
60446,359,86,11254
60447,264,1116,6529
60448,464,2906,32310
60449,160,1319,11880
60450,522,664,5643
60451,146,2518,15065
60452,410,813,41786
60453,326,1957,6609
60454,19,1044,43317
60455,439,1867,42731
60456,247,1554,19392
60457,140,2616,14159
60458,155,1600,9480
60459,512,1026,1154
60460,444,2741,34282
60461,244,461,48282
60462,297,2156,16765
60463,491,1119,46780
60464,256,880,4585
60465,430,1438,34415
60466,522,2833,47624
60467,435,2902,12143
60468,539,2547,3180
60469,11,2111,44647
60470,513,3,14899
60471,232,278,6122
60472,414,502,48576
60473,433,681,37695
60474,248,2451,34519
60475,448,2800,6341
60476,3,2791,16569
60477,149,796,27348
60478,527,411,18674
60479,458,2334,19788
60480,22,2082,803
60481,349,2619,13848
60482,195,2014,46684
60483,152,58,11947
60484,45,2806,41966
60485,165,2030,28559
60486,338,1259,2532
60487,108,2401,16286
60488,227,1072,27613
60489,40,987,1577
60490,447,962,17087
60491,157,1527,42706
60492,335,1300,10735
60493,538,2540,36704
60494,70,589,46453
60495,432,785,26246
60496,231,974,32392
60497,146,1595,21226
60498,147,901,26731
60499,7,657,29266
60500,511,2967,22710
60501,197,54,8277
60502,183,1034,13816
60503,246,2482,43636
60504,375,2348,11652
60505,175,2793,3315
60506,75,1178,41074
60507,121,421,7452
60508,247,1309,510
60509,50,1871,25277
60510,373,1526,32775
60511,539,1346,13441
60512,495,2817,46444
60513,175,489,6878
60514,375,2906,131
60515,491,1955,733
60516,303,554,27899
60517,109,2051,49715
60518,413,2790,44152
60519,388,2033,8421
60520,238,576,46653
60521,382,1265,12267
60522,444,2532,25377
60523,396,1863,31771
60524,119,2431,15450
60525,239,866,24361
60526,449,849,47077
60527,437,182,11053
60528,232,2105,30472
60529,32,85,45747
60530,67,81,10273
60531,219,302,4779
60532,50,969,36264
60533,276,1554,30404
60534,403,2005,42919
60535,131,2351,38912
60536,507,798,33536
60537,24,2154,35928
60538,274,1457,40289
60539,177,726,12267
60540,60,2459,4837
60541,166,1453,3165
60542,47,533,1570
60543,423,1477,18478
60544,446,2678,8558
60545,265,2027,11156
60546,232,1543,795
60547,360,1917,19958
60548,224,2483,24590
60549,53,1452,7506
60550,162,413,3529
60551,89,624,4002
60552,239,1490,21564
60553,486,459,29679
60554,194,1455,6086
60555,348,2694,1634
60556,22,814,17817
60557,445,2305,24519
60558,74,1716,13770
60559,42,1791,15651
60560,501,1167,39262
60561,251,2446,7007
60562,301,1215,12969
60563,223,382,41075
60564,39,2129,43135
60565,17,1337,20680
60566,517,1213,1903
60567,316,2146,44996
60568,119,373,42067
60569,85,1065,7659
60570,248,1568,6738
60571,260,2380,44076
60572,237,960,39111
60573,251,1452,37195
60574,201,1004,23681
60575,453,529,11228
60576,313,1084,32341
60577,294,2695,29031
60578,150,1634,26612
60579,22,1241,43713
60580,12,155,46635
60581,209,936,44926
60582,263,1897,5217
60583,542,1999,23322
60584,515,1452,29949
60585,394,982,25078
60586,421,1426,14064
60587,516,2073,3574
60588,526,695,43224
60589,406,2016,2647
60590,111,1023,11072
60591,234,866,42325
60592,455,2842,2010
60593,393,299,26959
60594,380,439,33386
60595,84,2009,6126
60596,181,2689,35475
60597,221,2991,12804
60598,128,991,3928
60599,358,2539,4790
60600,59,2095,31695
60601,233,2557,6692
60602,489,1191,14160
60603,537,524,49866
60604,257,2821,24831
60605,317,465,38656
60606,134,936,9649
60607,148,2259,19983
60608,513,2848,20291
60609,162,450,29145
60610,435,925,17977
60611,17,597,5387
60612,260,1174,44251
60613,512,2681,35478
60614,490,2136,2960
60615,167,2527,6700
60616,268,1680,15159
60617,338,2221,38722
60618,238,2439,29677
60619,45,1278,5326
60620,488,1893,35472
60621,252,516,28721
60622,311,1275,18515
60623,225,2636,36255
60624,206,404,19515
60625,123,2628,24133
60626,183,610,23350
60627,322,2564,20590
60628,252,107,2561
60629,118,343,48511
60630,87,2671,22861
60631,96,1437,11946
60632,480,1129,23941
60633,272,2371,20254
60634,2,754,1858
60635,317,1742,18139
60636,357,464,5752
60637,226,1554,29754
60638,55,953,30151
60639,231,1901,1856
60640,422,1457,43691
60641,416,2512,37526
60642,55,1402,32671
60643,324,981,4847
60644,72,150,41693
60645,127,1504,36106
60646,217,1668,32228
60647,375,1825,34587
60648,331,1793,24348
60649,94,2711,40708
60650,146,2539,15790
60651,355,1699,1145
60652,266,2947,674
60653,510,116,15569
60654,196,1973,42332
60655,393,2167,37516
60656,198,378,16289
60657,203,1466,31945
60658,356,700,32801
60659,289,2272,28082
60660,337,1030,5350
60661,324,2490,14156
60662,110,2387,32328
60663,493,133,22023
60664,356,1108,33177
60665,95,1263,49625
60666,2,2052,18984
60667,492,172,2210
60668,181,1239,3753
60669,428,2052,15258
60670,58,1713,2206
60671,124,91,48508
60672,359,2142,43232
60673,385,2235,34140
60674,374,1679,19102
60675,127,430,18938
60676,204,1786,6423
60677,49,1588,31973
60678,33,1450,17697
60679,394,2434,8073
60680,410,1672,39729
60681,339,2999,14651
60682,440,2696,6161
60683,69,893,42488
60684,258,2816,21997
60685,365,983,22472
60686,423,1288,47851
60687,349,1612,37405
60688,108,1764,42585
60689,112,163,28873
60690,315,235,15776
60691,328,395,35741
60692,444,998,27714
60693,158,1599,48674
60694,54,2920,2644
60695,249,1773,886
60696,18,2058,28673
60697,78,115,32072
60698,234,385,39659
60699,440,2620,29205
60700,504,2401,3247
60701,426,2582,20892
60702,200,1619,27330
60703,216,89,10574
60704,21,2590,586
60705,296,2790,27607
60706,500,2773,6609
60707,473,1541,38418
60708,341,2627,6521
60709,244,2127,27992
60710,234,1885,33731
60711,8,575,8777
60712,264,1397,19670
60713,352,1729,46332
60714,187,1544,43277
60715,86,364,27850
60716,307,26,37866
60717,403,515,9726
60718,310,2017,11155
60719,1,72,34171
60720,531,1111,42585
60721,328,486,16923
60722,12,1335,14359
60723,514,82,39086
60724,540,860,22451
60725,299,959,4726
60726,25,463,30555
60727,126,1839,45213
60728,455,127,12521
60729,318,1041,21493
60730,144,382,41401
60731,82,2577,3786
60732,540,1053,12399
60733,182,2946,31537
60734,63,2243,21117
60735,50,1919,16747
60736,351,46,27460
60737,255,1944,4947
60738,300,3,33518
60739,5,2331,42874
60740,150,730,49394
60741,258,1925,45057
60742,214,230,30864
60743,133,1330,36209
60744,283,2138,32987
60745,147,606,19897
60746,543,244,48300
60747,251,1012,24320
60748,198,940,44129
60749,436,2104,43763
60750,281,2844,39298
60751,113,2977,44016
60752,76,482,9909
60753,111,2321,17229
60754,235,110,37790
60755,458,2384,46449
60756,115,1455,25975
60757,439,1776,13407
60758,399,1642,4758
60759,269,1988,28416
60760,290,1688,35456
60761,35,2461,36258
60762,381,366,12209
60763,176,1957,20623
60764,517,16,12535
60765,410,2120,21773
60766,311,1095,9337
60767,209,1075,11460
60768,268,109,34324
60769,287,544,37185
60770,267,243,26008
60771,376,2355,32400
60772,186,1486,24309
60773,160,177,42586
60774,426,6,43014
60775,222,1053,32737
60776,500,1643,39273
60777,236,2845,30167
60778,190,1614,10092
60779,132,1284,23203
60780,74,603,33671
60781,427,119,12388
60782,220,928,4417
60783,402,1564,35721
60784,205,1324,5525
60785,108,2030,43574
60786,468,928,49317
60787,142,1661,25271
60788,293,1490,4157
60789,206,1555,33385
60790,215,10,3247
60791,523,365,7279
60792,395,2497,4664
60793,250,2126,36567
60794,184,694,28697
60795,238,1134,41161
60796,148,1985,6343
60797,123,435,15176
60798,226,1690,23369
60799,11,2701,9526
60800,227,1762,11246
60801,451,1229,4205
60802,458,562,29367
60803,493,1404,4505
60804,536,363,42124
60805,42,351,30016
60806,268,1453,7011
60807,89,1643,7173
60808,344,2491,48721
60809,168,954,1851
60810,278,1964,21099
60811,448,2607,8822
60812,452,2966,15243
60813,255,2210,3852
60814,388,236,14051
60815,344,2607,28335
60816,122,833,18078
60817,3,2189,1821
60818,380,908,37655
60819,330,1301,42759
60820,116,266,13849
60821,227,1258,21968
60822,155,713,30700
60823,199,881,8356
60824,287,1276,9453
60825,435,2239,9140
60826,153,2509,47074
60827,356,2168,38071
60828,63,2983,5822
60829,514,1622,46587
60830,113,111,5799
60831,480,103,12501
60832,148,1734,38736
60833,175,1039,14468
60834,281,880,16301
60835,188,298,18602
60836,168,1349,14926
60837,250,1782,37922
60838,284,2686,297
60839,133,712,9285
60840,531,2877,39172
60841,143,1264,20552
60842,108,2801,40557
60843,160,2107,29615
60844,442,993,22664
60845,39,2139,25955
60846,76,651,24407
60847,239,2071,40585
60848,377,2837,10245
60849,531,1277,13880
60850,218,1469,26856
60851,265,1351,46753
60852,6,2024,6956
60853,245,702,9194
60854,493,503,30922
60855,298,439,10882
60856,335,645,41033
60857,374,765,39200
60858,386,508,49102
60859,401,2884,14836
60860,180,2496,12672
60861,398,1803,43945
60862,412,1219,45413
60863,283,2179,39152
60864,475,2722,33246
60865,238,2014,3428
60866,88,597,31443
60867,132,1528,1168
60868,237,452,2304
60869,161,2274,4503
60870,248,2339,19746
60871,180,2585,29644
60872,58,1563,36841
60873,422,146,34264
60874,228,1644,11832
60875,111,1807,48848
60876,171,1563,40289
60877,171,2314,32104
60878,17,768,33725
60879,211,172,9529
60880,530,1269,16450
60881,45,2108,10260
60882,280,906,33911
60883,538,1508,42459
60884,409,1381,34654
60885,538,1581,7471
60886,92,1544,396
60887,231,1204,36096
60888,397,2311,13192
60889,499,395,10805
60890,392,153,2801
60891,436,1348,39576
60892,391,637,49472
60893,508,350,25561
60894,153,2987,38201
60895,436,425,33282
60896,352,977,17604
60897,336,1139,38857
60898,387,2576,37456
60899,3,1264,14052
60900,323,2431,47224
60901,140,750,2250
60902,413,1588,39788
60903,220,1405,11049
60904,188,2686,28166
60905,135,157,29407
60906,428,2559,20511
60907,368,1681,8572
60908,60,502,26050
60909,133,2766,26250
60910,504,1522,27599
60911,503,1392,15082
60912,192,494,21899
60913,136,1375,28990
60914,35,2787,4774
60915,26,1351,10453
60916,347,2549,49098
60917,30,742,29135
60918,447,813,15874
60919,106,2816,27859
60920,21,1724,12240
60921,530,2132,46461
60922,441,2453,39566
60923,222,449,28112
60924,124,1352,11595
60925,392,2570,17470
60926,483,2036,28799
60927,168,55,49771
60928,362,337,45857
60929,231,2115,15384
60930,23,1709,21774
60931,377,123,5170
60932,350,2753,3434
60933,215,2616,33088
60934,312,139,39421
60935,226,964,10180
60936,398,498,22352
60937,445,1173,12339
60938,443,1578,4406
60939,132,216,45595
60940,526,1775,13287
60941,409,2318,12604
60942,302,2534,2316
60943,382,2766,19024
60944,205,808,11955
60945,393,2869,39856
60946,215,1340,45449
60947,414,2692,20985
60948,203,589,13934
60949,307,2598,14492
60950,213,1188,1790
60951,439,1691,35148
60952,496,2607,43565
60953,288,1923,29499
60954,294,885,11792
60955,326,2422,48936
60956,530,578,9622
60957,328,375,44838
60958,61,2668,9086
60959,405,1871,31732
60960,437,1010,49495
60961,459,1398,40457
60962,79,1670,43320
60963,460,278,47901
60964,485,1523,11370
60965,257,2176,27391
60966,10,2613,36127
60967,529,338,41282
60968,105,2178,32475
60969,423,1258,8091
60970,505,2080,44967
60971,454,1280,21365
60972,448,462,35975
60973,520,1906,47082
60974,296,2426,21136
60975,495,1489,39505
60976,6,1161,30058
60977,295,1105,47605
60978,461,1413,34742
60979,358,2954,32746
60980,467,1647,40055
60981,420,2146,14613
60982,124,144,49448
60983,40,223,20004
60984,253,695,31648
60985,207,2893,272
60986,262,257,22324
60987,245,1544,4428
60988,71,2637,6644
60989,502,2559,15221
60990,534,2013,37172
60991,32,2458,29972
60992,243,1877,45157
60993,32,1024,44567
60994,397,2389,4629
60995,83,1462,9650
60996,260,176,13992
60997,292,355,45756
60998,490,205,36578
60999,425,136,23606
61000,197,1501,24597
61001,130,436,45090
61002,377,369,41045
61003,28,2914,48255
61004,154,2147,5985
61005,439,2524,24084
61006,294,1616,45735
61007,318,282,35954
61008,332,929,38191
61009,61,1354,41054
61010,153,438,49704
61011,184,210,48780
61012,507,157,44336
61013,264,708,9932
61014,522,949,45005
61015,303,172,43030
61016,90,2515,48302
61017,534,2568,3595
61018,101,723,28507
61019,402,796,48462
61020,468,1495,38880
61021,390,37,48063
61022,390,2404,40483
61023,402,1665,35188
61024,271,1763,17188
61025,101,362,35043
61026,146,1144,36816
61027,11,2747,5078
61028,30,1023,48273
61029,136,180,32059
61030,108,697,47720
61031,453,1823,18125
61032,319,2772,26025
61033,91,2854,29056
61034,209,2854,25865
61035,331,2368,46015
61036,524,564,18226
61037,211,1086,40643
61038,147,185,45112
61039,335,1415,49225
61040,397,930,14587
61041,274,2264,14973
61042,457,1275,20269
61043,386,693,9430
61044,430,2933,25062
61045,164,1973,41262
61046,275,2538,43544
61047,157,281,38633
61048,399,1994,27921
61049,466,2913,29197
61050,348,2713,42915
61051,449,2677,18659
61052,20,2443,17193
61053,269,2276,7535
61054,515,1819,15838
61055,151,1775,23058
61056,329,80,33278
61057,225,1416,42641
61058,143,645,12777
61059,294,2795,25172
61060,53,1457,1017
61061,277,878,13719
61062,230,417,30690
61063,325,663,49368
61064,271,1761,33750
61065,63,25,2048
61066,313,2374,25491
61067,387,2408,10877
61068,305,2341,39921
61069,340,2116,47689
61070,535,764,29215
61071,400,485,20640
61072,290,2742,40749
61073,391,845,15450
61074,95,2973,26876
61075,141,173,8739
61076,297,2835,38542
61077,286,1492,28109
61078,241,2256,36776
61079,95,2617,42511
61080,347,1566,6806
61081,394,151,44355
61082,248,2525,26411
61083,289,774,14609
61084,515,2507,23023
61085,413,396,24490
61086,424,443,46944
61087,206,1141,8082
61088,130,2960,16904
61089,248,21,25575
61090,225,1900,43192
61091,296,249,7047
61092,180,1211,6427
61093,219,1759,1481
61094,226,2124,4579
61095,208,1662,7317
61096,139,538,48904
61097,333,606,39094
61098,19,1699,23997
61099,315,1805,7922
61100,17,311,17601
61101,445,1531,22694
61102,250,741,43897
61103,478,2644,44264
61104,331,1711,43105
61105,448,1858,14577
61106,24,2992,11906
61107,501,1916,26064
61108,338,2573,38494
61109,120,2613,46873
61110,326,700,23848
61111,123,751,2690
61112,131,2945,22842
61113,530,1393,48532
61114,330,575,33871
61115,415,1210,24952
61116,84,2226,34241
61117,85,494,36868
61118,56,2570,28691
61119,289,1772,32489
61120,399,1374,2604
61121,1,1294,33921
61122,188,1326,32811
61123,161,1380,31549
61124,14,418,9127
61125,438,1092,4810
61126,18,79,33276
61127,452,813,48169
61128,334,2607,31329
61129,150,1051,551
61130,535,1056,3254
61131,90,604,15757
61132,280,2606,12886
61133,4,1706,19367
61134,428,2019,31433
61135,330,2880,27253
61136,477,419,17288
61137,59,445,38344
61138,112,975,17330
61139,457,1229,30902
61140,428,902,32520
61141,235,365,37209
61142,21,1518,47255
61143,187,1670,22996
61144,217,1395,162
61145,95,1058,1064
61146,318,2122,3625
61147,23,2536,35073
61148,295,1227,5452
61149,399,1297,19489
61150,57,2742,10121
61151,183,233,26465
61152,212,108,18559
61153,405,253,31186
61154,503,717,39325
61155,206,947,39443
61156,71,2742,35671
61157,474,1488,37841
61158,472,526,44317
61159,2,1001,31536
61160,520,624,21125
61161,351,2430,12885
61162,68,823,33933
61163,206,859,24358
61164,488,168,28795
61165,143,2840,30599
61166,416,2574,7349
61167,342,2627,45573
61168,220,126,39278
61169,273,1982,23861
61170,485,2669,31371
61171,273,367,49106
61172,8,1035,33896
61173,498,2206,41185
61174,245,1988,7050
61175,283,1038,32150
61176,515,310,29820
61177,269,2465,1871
61178,382,2325,34363
61179,290,943,30641
61180,343,229,42951
61181,133,386,15828
